faci_cd,faci_nm,ftype_nm,cp_nm,cpb_nm,faci_road_addr,addr_ctpv_nm,nation_yn,faci_daddr,row_num,base_ymd,fmng_dept_nm,faci_stat_nm,faci_mng_type_cd,fmng_type_gb_nm,reg_dt,fmng_cpb_nm,inout_gbn_nm,faci_lat,faci_zip,fmng_cp_nm,addr_emd_nm,addr_cpb_nm,faci_road_zip,faci_tel_no,faci_lot,updt_dt,faci_gb_nm,faci_mng_user_telno,atnm_chk_yn,fcob_nm,faci_addr,ssm_dsn_yn,faci_homepage,stand_seat_cnt,faci_gfa,cp_ymd,stand_cpt_psn_cnt
                                    05275A10CAD1529EFF24FDB2B2B01F97,(축구장-03) 서창운동장,축구장,경상남도,양산시,경상남도 양산시 대운9길 16-85(삼호동),경상남도,N,,19104,19000101.0,체육지원과,정상운영,위탁운영        ,지자체,2016-12-31,양산시,실외,35.4116158294726,50525.0,경상남도,삼호동,양산시,50525.0,055-392-3404,129.18229463263,2024-12-05,공공,055-392-3404,N,축구장,경상남도 양산시 삼호동 산34,X,,,,,
                                    8897DB182C93C82FA4E05BE8315E6F22,축구전용경기장,축구장,전라남도,강진군,전라남도 강진군 군동면 종합운동장길 60,전라남도,N,,19116,20231228.0,시설관리팀,정상운영,자체운영        ,지자체,2016-12-31,강진군,실외,34.6452714766,59223.0,전라남도,호계리,강진군,59223.0,061-430-3823,126.7813056257,2025-03-07,공공,061-430-3823,N,축구장,전라남도 강진군 군동면 호계리 1076 강진종합운동장,Y,http://www.gangjin.go.kr/sports/facility/soccer_field/facilities,2500.0,483.0,20231228.0,5000.0
                                    4BA9FE9EABB837FC3C082D03E1F48BF0,천안축구센터,축구장,충청남도,천안시,충청남도 천안시 서북구 축구센터로 150 (성정동),충청남도,N,,19121,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,천안시,실내외,36.82149058518731,31136.0,충청남도,성정동,천안시 서북구,31136.0,041-529-5069,127.1471205531098,2025-05-07,공공,041-521-5760,N,축구장,충청남도 천안시 서북구 성정동 354 천안축구센터,Y,www.cfmc.or.kr,4231.0,20221.0,,4231.0
                                    D3E687975FA0A0E0B805CD314B322874,치자구장,축구장,경상남도,남해군,서면 서상리 1316-5,경상남도,N,,19140,20161231.0,체육시설사업소,정상운영,자체운영        ,지자체,2016-12-31,남해군,실외,34.8101973683,668873.0,경상남도,,남해군,668873.0,055-860-8664,127.834180711,2025-01-25,공공,055-860-8664,N,축구장,경남 남해군 서면 서상리 1316-5,N,,,7500.0,,500.0
                                    AFFC7FDDE69599FEB3580E50F18D4ABE,안강근계생활체육공원 축구장,축구장,경상북도,경주시,경북 경주시 안강읍 근계리 1418-474,경상북도,N,,19141,20080724.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,경주시,실외,35.9857169103,780801.0,경상북도,,경주시,,054-779-8941,129.2170785749,2024-10-31,공공,054-779-6967,N,축구장,경북 경주시 안강읍 근계리 1418-474,X,http://wel.gyeongju.go.kr,288.0,8228.0,20080724.0,288.0
                                    776407039716FAB57913700B6BC88524,남동공단근린공원인조잔디축구장,축구장,인천광역시,남동구,인천광역시 남동구 남동대로 263 (논현동),인천광역시,N,,19145,,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,남동구,실외,37.4082703797141,21632.0,인천광역시,논현동,남동구,21632.0,032-453-6283,126.699700139437,2025-01-30,공공,032-453-6283,N,축구장,인천광역시 남동구 논현동 445 남동공단2호공원,X,,2000.0,21157.0,,2000.0
                                    21905E7E942EE361BD208E6BDC7CF65A,청소년수련관축구장,축구장,경기도,양주시,양주시 평화로1475번길 623,경기도,N,,19157,20161231.0,평생교육체육과,정상운영,,지자체,2016-12-31,양주시,,37.8179372877,482050.0,경기도,,양주시,482050.0,031-828-4150,127.02936087,2024-10-31,공공,031-828-4150,N,축구장,경기 양주시 평화로1475번길 623,,,,,,
                                    943AD0EC718FDCF2003796156A4B91B7,길상공설운동장,축구장,인천광역시,강화군,길상면605-26,인천광역시,N,,19165,20161231.0,안전행정과 체육팀,정상운영,자체운영        ,지자체,2016-12-31,강화군,실외,37.6352417294,417841.0,인천광역시,,강화군,417841.0,,126.497378422,2024-10-31,공공,032-930-3228,N,축구장,,,,671.0,1326.0,,2000.0
                                    19A7C0DB3BD5524271E9B53959CAE58A,오산천체육시설축구장,축구장,경기도,평택시,서탄면 금암리 126-5,경기도,N,,19195,20161231.0,송탄출장소 사회복지과 체육시설운영팀,정상운영,자체운영        ,지자체,2016-12-31,평택시,실외,37.0998963558,451852.0,경기도,,평택시,451852.0,031-8024-6302,127.038364323,2024-10-31,공공,031-8024-6302,N,축구장,,X,,80.0,7140.0,,
                                    F869BCB035D7A8DA08E1091A7BCC0589,안청 인조잔디축구장,축구장,광주광역시,광산구,광주광역시 광산구 하남산단9번로 62 (안청동),광주광역시,N,,19197,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,광산구,실외,35.212982555,62212.0,광주광역시,안청동,광산구,62212.0,062-960-9924,126.8023702305,2024-12-26,공공,062-960-8721,N,축구장,광주광역시 광산구 안청동 736-1,N,,,5700.0,,
                                    4F76AD96C6AB595466850519BAB0DC72,무한천체육공원축구장,축구장,충청남도,예산군,충청남도 예산군 예산읍 충서로 815-6,충청남도,N,산성리 444-4,19201,20161231.0,교육체육과,정상운영,자체운영        ,지자체,2016-12-31,예산군,실외,36.6895617763,32427.0,충청남도,산성리,예산군,32427.0,,126.8251627683,2025-05-03,공공,041-339-8264,N,축구장,,,,,8052.0,,200.0
                                    0AE5F7C897BC1F4D4C2602132F32F2E1,삼탄잔디구장,축구장,충청북도,충주시,,충청북도,N,,19203,20161231.0,체육시설관리과,정상운영,,지자체,2016-12-31,충주시,실외,,,충청북도,,충주시,,043-850-8314,,2024-12-19,공공,043-850-2993,N,축구장,산척면 명서리 447-1,,,,,,1000.0
                                    F11C542F39291822B6C0A31B26E02927,선동둔치 체육시설,축구장,경기도,하남시,경기도 하남시 미사강변한강로 75 (선동),경기도,N,선동둔치체육시설,19204,20111117.0,체육진흥팀,정상운영,위탁운영        ,지자체,2016-11-07,하남시,없음,37.58051756622222,12901.0,경기도,선동,하남시,12901.0,031-790-2042,127.18104742673354,2024-10-31,공공,031-790-5250,N,축구장,경기도 하남시 선동  418 미사강변고등학교,X,,,0.0,20111117.0,
                                    C4E24E316B28614FA1B4A961374D0CBB,오지리인조잔디축구장,축구장,강원특별자치도,철원군,강원특별자치도 철원군 동송읍 오지리 1031-3,강원특별자치도,N,,19224,20071216.0,문화체육과,정상운영,자체운영        ,지자체,2016-12-31,철원군,실내외,38.18633467076966,269816.0,강원특별자치도,,철원군,,033-450-5291,127.23080748135187,2024-12-31,공공,033-450-4351,N,축구장,강원특별자치도 철원군 동송읍 오지리 1031-3,N,,,15887.0,20071216.0,
                                    0B7F49DC958FD60735C1A0B3AD09FFB8,종합경기장보조경기장,축구장,강원특별자치도,동해시,동해시 덕골길 10,강원특별자치도,N,,19228,19999999.0,체육교육과,정상운영,위탁운영        ,지자체,2016-12-31,동해시,실외,37.5160608813,240808.0,강원특별자치도,,동해시,240808.0,033-539-3561,129.102197492,2024-11-26,공공,033-539-8228,N,축구장,강원특별자치도 동해시 덕골길 10,X,,500.0,11830.0,,1000.0
                                    2B04F2766FA31F302DB0E7C27FE7D91C,박지성공설운동장,축구장,전라남도,고흥군,전라남도 고흥군 고흥읍 고흥로 1892-67,전라남도,N,,19233,20010830.0,시설관리팀,정상운영,자체운영        ,지자체,2016-12-31,고흥군,실외,34.6155235387,59536.0,전라남도,호형리,고흥군,59536.0,061-830-6719,127.3003186297,2024-12-09,공공,061-830-6729,N,축구장,전라남도 고흥군 고흥읍 호형리 914,X,,7000.0,21818.0,20010830.0,7000.0
                                    C1C69BA3798D7DE1696721C8F13D56A4,제주월드컵경기장,축구장,제주특별자치도,서귀포시,제주특별자치도 서귀포시 월드컵로 33 (법환동),제주특별자치도,N,,19237,20020101.0,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,서귀포시,실내외,33.2462193733057,63572.0,제주특별자치도,법환동,서귀포시,63572.0,,126.509275340644,2025-01-15,공공,064-760-3623,N,축구장,제주특별자치도 서귀포시 법환동 914 제주월드컵경기장,X,https://sports.seogwipo.go.kr/,28941.0,125276.0,20020101.0,28941.0
                                    27BC825A506807092141FC73A43A52BF,대화레포츠공원축구장,축구장,경기도,고양시,경기도 고양시 일산 서구 대화로166(대화동),경기도,N,,19250,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,고양시,실외,37.6699179057,10223.0,경기도,대화동,고양시 일산서구,10223.0,031-909-9000,126.7370987525,2024-12-22,공공,031-8075-2341,N,축구장,,X,http://e-soccer.gys.or.kr/infor/use_guide.php,,8212.0,,
                                    CD68FD1BF51A881DEC5CD575E03190DD,강화공설운동장,축구장,인천광역시,강화군,강화읍국화리225-4,인천광역시,N,,19275,20161231.0,안전행정과 체육팀,정상운영,자체운영        ,지자체,2016-12-31,강화군,실외,37.7459522202,417804.0,인천광역시,,강화군,417804.0,,126.474950373,2024-10-31,공공,032-930-3228,N,축구장,,,,2000.0,,,2000.0
                                    89AA4A413A7F8CAE1F0A9C450E68E8D8,축구보조구장,축구장,전라남도,완도군,완도읍 가용리 50-20,전라남도,N,축구보조구장,19278,20161231.0,스포츠산업담당,정상운영,자체운영        ,지자체,2016-12-31,완도군,실내외,34.3167408705,537801.0,전라남도,,,537801.0,061-550-5466,126.739128152,2024-10-31,공공,061-550-5466,N,축구장,전남 완도군 완도읍 가용리 50-20,X,,,66.0,,
                                    157D501F7766E1F6C4B31EDAB1F062CD,외도축구장,축구장,제주특별자치도,제주시,제주특별자치도 제주시 통물길 55 (외도일동),제주특별자치도,N,,19281,,체육진흥과,정상운영,자체운영        ,지자체,2016-12-31,제주시,실외,33.4877348567014,63071.0,제주특별자치도,외도일동,제주시,63071.0,064-728-3272,126.436261662978,2024-12-14,공공,064-728-3273,N,축구장,제주특별자치도 제주시 외도일동 585 외도운동장,X,,474.0,128.0,,1000.0
                                    C412B5152A8F6BD695E8D94F7E50417D,가남체육공원축구장,축구장,경기도,여주시,경기도 여주시 가남읍 대명산길 98,경기도,N,,19283,19990101.0,체육시설팀,정상운영,자체운영        ,지자체,2016-11-07,여주시,실외,37.2016667118789,12662.0,경기도,태평리,여주시,12662.0,031-887-2972,127.534906169358,2025-01-23,공공,031-887-2972,N,축구장,경기도 여주시 가남읍 태평리 산65-5,X,,500.0,,,1200.0
                                    A366690A36A252AB422524189DA59DE6,김태영축구장,축구장,전라남도,고흥군,전라남도 고흥군 도양읍 우주항공로 229,전라남도,N,,19286,20101220.0,시설관리팀,정상운영,자체운영        ,지자체,2016-12-31,고흥군,실외,34.545630534,59552.0,전라남도,용정리,고흥군,59552.0,061-830-6719,127.139509834,2024-12-09,공공,061-830-6729,N,축구장,전라남도 고흥군 도양읍 용정리 1168-31 체육시설,X,,500.0,22806.0,20101220.0,3000.0
                                    FBE024C01BF83E84A83404971919B1F9,"창녕오리정운동장(축구장,족구장)",축구장,경상남도,창녕군,경상남도 창녕군 창녕읍 조산1길 15-38,경상남도,N,창녕오리정운동장,19301,19999999.0,문화체육과,정상운영,위탁운영        ,지자체,2016-12-31,창녕군,실외,35.5404380361057,50322.0,경상남도,술정리,창녕군,50322.0,055-532-1493,128.488055242388,2024-11-06,공공,055-530-1486,N,축구장,경상남도 창녕군 창녕읍 술정리 374-4 장애인가족지원센터,X,,261.0,15233.0,,
                                    07BF1F044257A147496EE6AB422DF455,창원축구센터주경기장,축구장,경상남도,창원시,경상남도 창원시 성산구 비음로 97 (사파정동),경상남도,N,,19305,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,창원시,실외,35.2237901799964,51460.0,경상남도,사파정동,창원시 성산구,51460.0,055-210-8000,128.707102740954,2024-11-24,공공,055-225-3734,N,축구장,경상남도 창원시 성산구 사파정동 305 창원축구센터,Y,Cwsisul.or.kr,15071.0,10393.0,,15071.0
                                    70C7417CE836F12CE54FAF394D4F7B3E,용성운동장,축구장,전라남도,함평군,전라남도 함평군 대동면 학동로 934,전라남도,N,,19321,20161231.0,문화관광체육과,정상운영,위탁운영        ,지자체,2016-12-31,함평군,실외,35.1030601961,57134.0,전라남도,용성리,함평군,57134.0,061-324-2459,126.5090922019,2024-10-31,공공,061-320-1804,N,축구장,전라남도 함평군 대동면 용성리 687,X,,,,,
                                    AB879BB405B1A83ADDAD6D2FE807E879,무안축구장,축구장,경상남도,밀양시,,경상남도,N,,19324,20161231.0,,정상운영,,지자체,2016-12-31,밀양시,,,,경상남도,,밀양시,,,,2024-10-31,공공,,N,축구장,,,,3000.0,,,3000.0
                                    34F675CBC14F6F94F4A4E904995F5C40,예산종합운동장보조경기장,축구장,충청남도,예산군,충청남도 예산군 예산읍 예산로 354,충청남도,N,,19344,20161231.0,교육체육과,정상운영,자체운영        ,지자체,2016-12-31,예산군,실외,36.6783604074,32438.0,충청남도,향천리,예산군,32438.0,,126.8619503221,2025-05-03,공공,041-339-8264,N,축구장,,,,380.0,72.0,,380.0
                                    74D6B7A35E5F956AE735B3D7B7FD10D5,창원종합운동장내보조경기장,축구장,경상남도,창원시,두대동145,경상남도,N,,19345,,체육진흥과,정상운영,위탁운영        ,지자체,2016-12-31,창원시,실외,35.2339398647,641210.0,경상남도,,창원시,641210.0,055-712-0574,128.664515191,2024-11-24,공공,055-225-3734,N,축구장,경남 창원시 의창구 두대동 145,N,,1000.0,12600.0,,5000.0
                                    377C3AE410CC064FB001856A415522DF,철마체육시설축구장,축구장,부산광역시,기장군,부산광역시 기장군 철마면 철마로 543,부산광역시,N,,19347,,문화체육과,정상운영,위탁운영        ,지자체,2016-12-31,기장군,실외,35.2726165151,619872.0,부산광역시,,기장군,619872.0,051-792-4888,129.15568084,2024-11-14,공공,051-709-4122,N,축구장,부산 기장군 철마면 철마로 543,Y,http://www.gijangcmc.or.kr/park/park10.asp,,33057.0,,
                                    F22BA672D61A287F8394D64F241898F8,상록수공원내축구장,축구장,충청남도,당진시,충청남도 당진시 송악읍 부곡공단로 275,충청남도,N,,19354,,문화체육과,정상운영,자체운영        ,지자체,2016-12-31,당진시,없음,36.9607292945554,31721.0,충청남도,부곡리,당진시,31721.0,041-350-3602,126.780519523352,2024-10-31,공공,041-350-3602,N,축구장,충청남도 당진시 송악읍 부곡리 566 팔각정,X,,,5040.0,,
